,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
2237,6037651402,Census Tract 6514.02,037,6037651402,15,106,0,53,0,4,1
2238,6037670328,Census Tract 6703.28,037,6037670328,0,2,0,2,0,0,0
2239,6037670416,Census Tract 6704.16,037,6037670416,0,3,0,0,0,0,0
2240,6037534002,Census Tract 5340.02,037,6037534002,70,130,0,47,0,3,0
2241,6037534101,Census Tract 5341.01,037,6037534101,22,51,0,18,0,0,0
2242,6037534202,Census Tract 5342.02,037,6037534202,65,133,0,56,0,5,0
2243,6071000819,Census Tract 8.19,071,6071000819,0,0,0,4,0,1,0
2244,6071000203,Census Tract 2.03,071,6071000203,0,2,0,1,0,0,0
2245,6049000300,Census Tract 3,049,6049000300,0,1,0,0,0,0,0
2246,6049000100,Census Tract 1,049,6049000100,0,2,0,0,0,0,0
2247,6071001707,Census Tract 17.07,071,6071001707,2,6,0,6,0,1,0
2248,6071001706,Census Tract 17.06,071,6071001706,2,37,0,13,0,2,0
2249,6071002011,Census Tract 20.11,071,6071002011,0,1,0,0,0,0,0
2250,6037543802,Census Tract 5438.02,037,6037543802,15,63,0,25,0,6,0
2251,6071009904,Census Tract 99.04,071,6071009904,0,1,0,15,0,5,0
2252,6071009911,Census Tract 99.11,071,6071009911,0,0,0,1,0,2,0
2253,6071009910,Census Tract 99.10,071,6071009910,0,3,0,0,0,0,0
2254,6099003605,Census Tract 36.05,099,6099003605,0,23,0,87,0,15,0
2255,6065040405,Census Tract 404.05,065,6065040405,1,1,0,1,0,0,0
2256,6065042012,Census Tract 420.12,065,6065042012,0,0,0,3,0,0,0
2257,6071004004,Census Tract 40.04,071,6071004004,0,17,0,5,0,0,0
2258,6071000901,Census Tract 9.01,071,6071000901,7,31,0,14,0,2,0
2259,6071002016,Census Tract 20.16,071,6071002016,0,0,0,12,0,3,0
2260,6071002027,Census Tract 20.27,071,6071002027,0,4,0,2,0,1,0
2261,6071002103,Census Tract 21.03,071,6071002103,0,1,0,6,0,3,0
2262,6071002036,Census Tract 20.36,071,6071002036,0,0,0,20,0,1,0
2263,6071010025,Census Tract 100.25,071,6071010025,0,5,0,26,0,3,0
2264,6071009912,Census Tract 99.12,071,6071009912,0,26,0,26,0,2,0
2265,6071010423,Census Tract 104.23,071,6071010423,0,1,0,0,0,2,0
2266,6071001311,Census Tract 13.11,071,6071001311,0,1,0,1,0,1,0
2267,6071011204,Census Tract 112.04,071,6071011204,0,8,0,8,0,2,0
2268,6037573401,Census Tract 5734.01,037,6037573401,33,111,0,24,0,0,0
2269,6037573402,Census Tract 5734.02,037,6037573402,28,243,0,85,0,6,0
2270,6037573403,Census Tract 5734.03,037,6037573403,0,12,0,4,0,1,0
2271,6037621301,Census Tract 6213.01,037,6037621301,8,101,0,48,0,1,0
2272,6037621400,Census Tract 6214,037,6037621400,6,60,0,51,0,1,0
2273,6037650001,Census Tract 6500.01,037,6037650001,1,24,0,13,0,0,0
2274,6037650101,Census Tract 6501.01,037,6037650101,0,20,0,14,0,0,0
2275,6037650102,Census Tract 6501.02,037,6037650102,0,11,0,10,0,0,0
2276,6037650200,Census Tract 6502,037,6037650200,0,27,0,29,0,3,0
2277,6071002110,Census Tract 21.10,071,6071002110,0,0,0,249,0,17,0
2278,6071002109,Census Tract 21.09,071,6071002109,0,1,0,44,0,8,0
2279,6071002028,Census Tract 20.28,071,6071002028,0,1,0,1,0,2,0
2280,6071001308,Census Tract 13.08,071,6071001308,0,44,0,21,0,0,0
2281,6071001309,Census Tract 13.09,071,6071001309,1,1,0,3,0,1,0
2282,6071008601,Census Tract 86.01,071,6071008601,1,22,0,28,0,0,0
2283,6071007603,Census Tract 76.03,071,6071007603,4,18,0,8,0,2,0
2284,6071002801,Census Tract 28.01,071,6071002801,1,18,0,18,0,4,0
2285,6071000903,Census Tract 9.03,071,6071000903,5,29,0,19,0,2,0
2286,6001438204,Census Tract 4382.04,001,6001438204,0,2,0,0,0,0,0
2287,6001440336,Census Tract 4403.36,001,6001440336,0,17,0,14,0,0,0
2288,6037534301,Census Tract 5343.01,037,6037534301,27,67,0,23,0,0,0
2289,6037534302,Census Tract 5343.02,037,6037534302,19,90,0,18,0,1,0
2290,6037534203,Census Tract 5342.03,037,6037534203,28,95,0,40,0,2,0
2291,6037534404,Census Tract 5344.04,037,6037534404,19,43,0,22,0,0,0
2292,6037534405,Census Tract 5344.05,037,6037534405,21,72,0,27,0,4,0
2293,6001441926,Census Tract 4419.26,001,6001441926,0,14,0,11,0,0,0
2294,6001442301,Census Tract 4423.01,001,6001442301,1,5,0,5,0,0,0
2295,6001442601,Census Tract 4426.01,001,6001442601,0,2,0,2,0,0,0
2296,6071001305,Census Tract 13.05,071,6071001305,0,55,0,32,0,3,0
2297,6071001310,Census Tract 13.10,071,6071001310,0,2,0,3,0,1,0
2298,6071001103,Census Tract 11.03,071,6071001103,2,25,0,11,0,0,0
2299,6071001307,Census Tract 13.07,071,6071001307,0,1,0,0,0,0,0
2300,6071001813,Census Tract 18.13,071,6071001813,3,30,0,24,0,2,0
2301,6001443104,Census Tract 4431.04,001,6001443104,0,26,0,16,0,3,0
2302,6001444601,Census Tract 4446.01,001,6001444601,0,0,0,1,0,0,0
2303,6037541605,Census Tract 5416.05,037,6037541605,50,118,0,23,0,2,0
2304,6037541801,Census Tract 5418.01,037,6037541801,37,70,0,19,0,5,1
2305,6071000605,Census Tract 6.05,071,6071000605,5,22,0,26,0,4,0
2306,6071001704,Census Tract 17.04,071,6071001704,0,3,0,12,0,1,0
2307,6071001810,Census Tract 18.10,071,6071001810,0,0,0,4,0,1,0
2308,6071002013,Census Tract 20.13,071,6071002013,0,0,0,3,0,0,0
2309,6071002101,Census Tract 21.01,071,6071002101,0,14,0,6,0,0,0
2310,6071001101,Census Tract 11.01,071,6071001101,7,34,0,21,0,0,0
2311,6071001804,Census Tract 18.04,071,6071001804,0,0,0,3,0,0,0
2312,6001450746,Census Tract 4507.46,001,6001450746,0,0,0,18,0,8,0
2313,6001451505,Census Tract 4515.05,001,6001451505,0,0,0,0,0,1,0
2314,6001983200,Census Tract 9832,001,6001983200,0,1,0,0,0,2,1
2315,6037541802,Census Tract 5418.02,037,6037541802,26,68,0,21,0,0,0
2316,6037542000,Census Tract 5420,037,6037542000,23,34,0,9,0,1,0
2317,6001451506,Census Tract 4515.06,001,6001451506,0,7,0,12,0,0,0
2318,6001451704,Census Tract 4517.04,001,6001451704,0,1,0,3,0,0,0
2319,6071001809,Census Tract 18.09,071,6071001809,0,1,0,0,0,0,0
2320,6071001905,Census Tract 19.05,071,6071001905,0,0,0,0,0,1,0
2321,6071002023,Census Tract 20.23,071,6071002023,0,0,0,14,0,3,0
2322,6071002018,Census Tract 20.18,071,6071002018,0,0,0,0,0,1,0
2323,6001405902,Census Tract 4059.02,001,6001405902,11,150,0,9,0,8,1
2324,6001410500,Census Tract 4105,001,6001410500,3,53,0,3,0,3,1
2325,6001425104,Census Tract 4251.04,001,6001425104,7,89,0,6,0,2,0
2326,6001433104,Census Tract 4331.04,001,6001433104,15,38,0,15,0,0,0
2327,6071001808,Census Tract 18.08,071,6071001808,0,0,0,32,0,4,0
2328,6071001812,Census Tract 18.12,071,6071001812,1,9,0,11,0,0,0
2329,6071002015,Census Tract 20.15,071,6071002015,0,21,0,8,0,0,0
2330,6071002025,Census Tract 20.25,071,6071002025,0,1,0,0,0,0,0
2331,6067009408,Census Tract 94.08,067,6067009408,0,1,0,1,0,0,0
2332,6067009630,Census Tract 96.30,067,6067009630,0,0,0,1,0,0,0
2333,6067009632,Census Tract 96.32,067,6067009632,0,0,0,1,0,0,0
2334,6067009633,Census Tract 96.33,067,6067009633,0,7,0,2,0,0,0
2335,6067009635,Census Tract 96.35,067,6067009635,0,0,0,2,0,0,0
2336,6071002019,Census Tract 20.19,071,6071002019,0,0,0,1,0,2,0
2337,6001441524,Census Tract 4415.24,001,6001441524,0,0,0,6,0,0,0
2338,6001442602,Census Tract 4426.02,001,6001442602,0,30,0,15,0,0,0
2339,6001443322,Census Tract 4433.22,001,6001443322,0,0,0,0,0,0,0
2340,6037574201,Census Tract 5742.01,037,6037574201,0,0,0,1,0,0,0
2341,6037574202,Census Tract 5742.02,037,6037574202,90,100,0,1,0,0,0
2342,6037574300,Census Tract 5743,037,6037574300,0,14,0,16,0,0,0
2343,6037650300,Census Tract 6503,037,6037650300,30,94,0,67,0,1,0
2344,6037650502,Census Tract 6505.02,037,6037650502,0,3,0,1,0,0,0
2345,6037650602,Census Tract 6506.02,037,6037650602,0,58,0,44,0,0,0
2346,6037650603,Census Tract 6506.03,037,6037650603,1,12,0,4,0,0,0
2347,6071002107,Census Tract 21.07,071,6071002107,0,8,0,2,0,0,0
2348,6071002305,Census Tract 23.05,071,6071002305,0,0,0,1,0,0,0
2349,6071002304,Census Tract 23.04,071,6071002304,1,1,0,1,0,0,0
2350,6071002035,Census Tract 20.35,071,6071002035,0,0,0,2,0,1,0
2351,6071002705,Census Tract 27.05,071,6071002705,1,1,0,3,0,1,0
2352,6071003509,Census Tract 35.09,071,6071003509,1,41,0,18,0,0,0
2353,6071003404,Census Tract 34.04,071,6071003404,0,10,0,7,0,5,0
2354,6067009639,Census Tract 96.39,067,6067009639,0,0,0,1,0,2,0
2355,6067004501,Census Tract 45.01,067,6067004501,24,54,0,34,0,13,1
2356,6067004502,Census Tract 45.02,067,6067004502,0,18,0,16,0,10,1
2357,6067004701,Census Tract 47.01,067,6067004701,0,29,0,6,0,3,0
2358,6067004702,Census Tract 47.02,067,6067004702,0,23,0,18,0,7,0
2359,6067005204,Census Tract 52.04,067,6067005204,0,13,0,7,0,1,0
2360,6067005510,Census Tract 55.10,067,6067005510,1,143,0,94,0,21,1
2361,6067005904,Census Tract 59.04,067,6067005904,4,25,0,18,0,9,1
2362,6029004702,Census Tract 47.02,029,6029004702,29,56,0,31,0,5,0
2363,6029003205,Census Tract 32.05,029,6029003205,2,1,0,2,0,0,0
2364,6071004101,Census Tract 41.01,071,6071004101,5,15,0,2,0,0,0
2365,6071004104,Census Tract 41.04,071,6071004104,5,35,0,4,0,0,0
2366,6001450745,Census Tract 4507.45,001,6001450745,0,0,0,31,0,7,0
2367,6001981900,Census Tract 9819,001,6001981900,0,0,0,0,0,0,0
2368,6071002704,Census Tract 27.04,071,6071002704,0,0,0,0,0,1,0
2369,6071002207,Census Tract 22.07,071,6071002207,0,0,0,2,0,0,0
2370,6071003605,Census Tract 36.05,071,6071003605,0,3,0,2,0,0,0
2371,6071003609,Census Tract 36.09,071,6071003609,0,1,0,4,0,1,0
2372,6071003611,Census Tract 36.11,071,6071003611,0,0,0,1,0,0,0
2373,6071004301,Census Tract 43.01,071,6071004301,0,2,0,1,0,0,0
2374,6071004505,Census Tract 45.05,071,6071004505,1,16,0,13,0,0,0
2375,6001428700,Census Tract 4287,001,6001428700,0,1,0,1,0,1,0
2376,6001403701,Census Tract 4037.01,001,6001403701,4,45,0,19,0,8,1
2377,6001404102,Census Tract 4041.02,001,6001404102,5,57,0,10,0,6,2
2378,6071007305,Census Tract 73.05,071,6071007305,5,59,0,26,0,3,0
2379,6029006304,Census Tract 63.04,029,6029006304,29,46,0,13,0,4,0
2380,6029004604,Census Tract 46.04,029,6029004604,0,2,0,2,0,1,0
2381,6029005004,Census Tract 50.04,029,6029005004,41,108,0,37,0,3,1
2382,6029004701,Census Tract 47.01,029,6029004701,14,55,0,18,0,2,1
2383,6029005801,Census Tract 58.01,029,6029005801,0,7,0,4,0,0,0
2384,6029006404,Census Tract 64.04,029,6029006404,15,34,0,17,0,2,0
2385,6029006403,Census Tract 64.03,029,6029006403,10,51,0,24,0,2,0
2386,6029005003,Census Tract 50.03,029,6029005003,8,16,0,12,0,0,0
2387,6037542401,Census Tract 5424.01,037,6037542401,29,52,0,12,0,0,0
2388,6037542402,Census Tract 5424.02,037,6037542402,21,30,0,8,0,0,0
2389,6037542502,Census Tract 5425.02,037,6037542502,80,128,0,35,0,2,0
2390,6071002606,Census Tract 26.06,071,6071002606,0,0,0,0,0,1,0
2391,6071002307,Census Tract 23.07,071,6071002307,0,4,0,0,0,0,0
2392,6071005701,Census Tract 57.01,071,6071005701,6,20,0,5,0,2,0
2393,6097150203,Census Tract 1502.03,097,6097150203,3,8,0,35,0,4,0
2394,6097150204,Census Tract 1502.04,097,6097150204,1,42,0,40,0,5,0
2395,6097150306,Census Tract 1503.06,097,6097150306,10,54,0,37,0,6,0
2396,6001425102,Census Tract 4251.02,001,6001425102,0,0,0,4,0,3,0
2397,6001425103,Census Tract 4251.03,001,6001425103,11,53,0,10,0,4,0
2398,6001435103,Census Tract 4351.03,001,6001435103,0,2,0,0,0,0,0
2399,6001437702,Census Tract 4377.02,001,6001437702,2,85,0,44,0,2,0
2400,6097152906,Census Tract 1529.06,097,6097152906,0,5,0,23,0,16,0
2401,6097153806,Census Tract 1538.06,097,6097153806,1,2,0,8,0,6,0
2402,6097154303,Census Tract 1543.03,097,6097154303,1,4,0,9,0,0,0
2403,6029005507,Census Tract 55.07,029,6029005507,0,10,0,111,0,14,0
2404,6071003507,Census Tract 35.07,071,6071003507,0,0,0,1,0,0,0
2405,6071003510,Census Tract 35.10,071,6071003510,0,34,0,37,0,3,0
2406,6071003405,Census Tract 34.05,071,6071003405,0,1,0,60,0,4,0
